region,date,NDVI,NDWI,MSI,label
Logone_Occidental,2020-08-23,0.3796513140775436,0.015125406854298296,0.9701999245567711,Stress_modere
Logone_Occidental,2020-09-22,0.6687237719081708,0.13119143239625167,0.7680473372781065,Stress_leger
Logone_Occidental,2021-06-09,0.2688308932739232,-0.19025050778605282,1.4698996655518395,Stress_severe
Logone_Occidental,2021-06-19,0.28421052631578947,-0.13003355704697986,1.2989392478302797,Stress_modere
Logone_Occidental,2021-07-04,0.5136818687430478,0.07065302911093627,0.868018812463257,Stress_leger
Logone_Occidental,2021-07-14,0.2446183953033268,-0.016697588126159554,1.0339622641509434,Stress_modere
Logone_Occidental,2021-09-12,0.5239718730023439,0.01446808510638298,0.9714765100671141,Stress_modere
Logone_Occidental,2021-09-27,0.5653631284916201,0.11058263971462545,0.8008565310492506,Stress_leger
Logone_Occidental,2022-06-24,0.29908165797964753,-0.09352268791132663,1.2063431410011463,Stress_modere
Logone_Occidental,2022-07-04,0.39028475711892796,-0.11229946524064172,1.2530120481927711,Stress_modere
Logone_Occidental,2022-07-09,0.41379310344827586,-0.09615663524292965,1.2127727856225932,Stress_modere
Logone_Occidental,2022-08-03,0.6048169083312853,0.08851475245874313,0.8373660030627872,Stress_leger
Logone_Occidental,2022-09-07,,,,Stress_severe
Logone_Occidental,2022-09-22,0.7304120028578233,0.1015767131594906,0.8155794109551335,Stress_leger
Logone_Occidental,2023-07-24,0.6754903827842316,0.17119275825346114,0.7076608320072744,Stress_leger
Logone_Occidental,2023-09-02,0.6807511737089202,0.1241953210865128,0.7790502793296089,Stress_leger
Logone_Occidental,2023-09-07,0.7104145601617796,0.16565600882028667,0.7157720501300544,Stress_leger
Salamat,2019-06-02,0.2217522658610272,-0.19233073696824446,1.4762611275964392,Stress_severe
Salamat,2019-06-17,0.4730290456431535,0.0075005067909993915,0.9851106639839035,Stress_modere
Salamat,2019-07-17,0.45899505337151786,0.15928837401737692,0.7251962883654532,Stress_leger
Salamat,2019-07-22,,,,Stress_severe
Salamat,2019-08-21,0.4934362934362934,0.24213230571612074,0.610134436401241,Stress_leger
Salamat,2019-08-26,0.7766233766233767,0.26797116374871266,0.5773229369720598,Normal
Salamat,2019-09-05,0.44296354370834967,0.24085622787797067,0.6117902743819614,Stress_leger
Salamat,2019-09-15,,,,Stress_severe
Salamat,2020-06-01,0.19624161073825502,-0.1633496057078483,1.3904847396768403,Stress_severe
Salamat,2020-06-01,0.19699005643644182,-0.16293929712460065,1.3893129770992367,Stress_severe
Salamat,2020-07-21,,,,Stress_severe
Salamat,2020-07-21,,,,Stress_severe
Salamat,2020-08-25,0.3485237483953787,0.16917084028937118,0.7106139933365064,Stress_leger
Salamat,2020-09-04,0.5973856209150327,0.2517285531370038,0.5977905073649754,Normal
Salamat,2020-09-04,0.6449086161879896,0.26410835214446954,0.5821428571428572,Normal
Salamat,2021-06-06,0.13154283473828662,0.03237345734215704,0.9372834372834373,Stress_modere
Salamat,2021-06-11,0.3061898211829436,-0.14063348416289592,1.327295703454086,Stress_severe
Salamat,2021-07-01,0.42744841139862433,-0.01647483638004965,1.033501606241395,Stress_modere
Salamat,2021-07-01,0.4164213280994439,-0.017249205628688154,1.0351039260969976,Stress_modere
Salamat,2021-08-05,0.7651948051948052,0.39205243752560426,0.4367274867569158,Normal
Salamat,2021-08-10,,,,Stress_severe
Salamat,2021-09-09,0.5562870309414089,-0.0029523407844791226,1.005922165820643,Stress_modere
Salamat,2021-09-09,0.5747617482747289,-0.0006256517205422315,1.0012520868113524,Stress_modere
Salamat,2022-06-01,0.25601513922681807,-0.19214049730481655,1.475678002582867,Stress_severe
Salamat,2022-06-01,0.25331888377133566,-0.19238826815642457,1.4764375270211847,Stress_severe
Salamat,2022-07-01,0.32878742958790397,-0.12341091335810679,1.28157072735386,Stress_modere
Salamat,2022-07-01,0.3492990654205608,-0.11239193083573487,1.2532467532467533,Stress_modere
Salamat,2022-08-25,,,,Stress_severe
Salamat,2022-09-09,0.5362997658079626,0.2994387586662265,0.5391260162601627,Normal
Salamat,2022-09-09,0.5366614664586583,0.2981878088962109,0.5406091370558376,Normal
Salamat,2023-06-01,0.29003021148036257,-0.15495745101919653,1.366744730679157,Stress_severe
Salamat,2023-06-01,0.2949683639650497,-0.15377042724945855,1.3634248487668683,Stress_severe
Salamat,2023-07-16,0.823169349353888,0.3681524328002722,0.46182541656304404,Normal
Salamat,2023-07-16,0.8358376317559991,0.3732595202147291,0.4563889567554361,Normal
Salamat,2023-08-25,0.5829007633587786,0.3367715317173801,0.49614197530864196,Normal
Salamat,2023-08-25,0.5808127100519401,0.3362603305785124,0.4967143409354465,Normal
Salamat,2023-09-04,0.3432438429110273,0.15711009174311927,0.7284440039643211,Stress_leger
Salamat,2023-09-04,0.35054347826086957,0.1540247678018576,0.7330650570087189,Stress_leger
Mayo_Kebbi,2019-06-08,0.2650460231295728,-0.1072618254497002,1.2402985074626867,Stress_modere
Mayo_Kebbi,2019-06-18,0.29839883551673946,-0.1114431577636658,1.250840807174888,Stress_modere
Mayo_Kebbi,2019-07-03,0.34593572778827975,-0.10408053208700342,1.2323434991974318,Stress_modere
Mayo_Kebbi,2019-07-13,0.3349220103986135,-0.054037457783236105,1.1142486205777344,Stress_modere
Mayo_Kebbi,2019-08-17,0.4006606890042473,0.346031746031746,0.4858490566037736,Stress_leger
Mayo_Kebbi,2019-09-26,0.3811965811965812,-0.10577075098814229,1.2365629420084865,Stress_modere
Mayo_Kebbi,2020-06-02,0.1348444102958125,-0.24081213055769726,1.6343940419769805,Stress_severe
Mayo_Kebbi,2020-06-07,0.131640625,-0.24023078940466824,1.6323783224024853,Stress_severe
Mayo_Kebbi,2020-07-02,0.21535181236673773,-0.15178571428571427,1.3578947368421053,Stress_severe
Mayo_Kebbi,2020-08-01,0.12843676355066772,0.010196905766526019,0.9798120431604594,Stress_modere
Mayo_Kebbi,2020-08-11,0.2578531073446328,0.07472485035721181,0.8609414301113906,Stress_modere
Mayo_Kebbi,2020-09-05,0.5286897821417613,0.24705882352941178,0.6037735849056604,Stress_leger
Mayo_Kebbi,2020-09-20,,,,Stress_severe
Mayo_Kebbi,2021-06-12,0.14329210275927687,-0.21556338947643294,1.5496005326231692,Stress_severe
Mayo_Kebbi,2021-06-27,0.21141316558076836,-0.1996437583494137,1.4988872403560831,Stress_severe
Mayo_Kebbi,2021-07-02,0.20483211938177295,-0.10279137452043921,1.2291359480979063,Stress_modere
Mayo_Kebbi,2021-08-11,0.3065798987707881,0.13665670702940713,0.759546209186497,Stress_leger
Mayo_Kebbi,2021-08-16,0.6167567567567568,0.10348644161593802,0.8124373119358074,Stress_leger
Mayo_Kebbi,2021-09-10,,,,Stress_severe
Mayo_Kebbi,2021-09-15,0.4511602806260119,-0.06420741256307638,1.1372257344737822,Stress_modere
Mayo_Kebbi,2022-06-02,0.1554491017964072,-0.12640347700108656,1.2893864013266998,Stress_modere
Mayo_Kebbi,2022-06-07,0.15213389121338913,-0.19934868574086997,1.4979662986635678,Stress_severe
Mayo_Kebbi,2022-07-07,0.39077733860342556,-0.002457002457002457,1.0049261083743843,Stress_modere
Mayo_Kebbi,2022-09-05,0.43591191417278374,0.11535087719298245,0.79315768777035,Stress_leger
Mayo_Kebbi,2022-09-25,0.32704858593183467,0.025210084033613446,0.9508196721311475,Stress_modere
Mayo_Kebbi,2023-06-02,0.22639273014618727,-0.19135078806825584,1.4732603092783505,Stress_severe
Mayo_Kebbi,2023-06-17,0.23744575325480471,-0.14359267734553777,1.3353373413493654,Stress_severe
Mayo_Kebbi,2023-07-12,0.4147024504084014,-0.10484347312463083,1.23424612339162,Stress_modere
Mayo_Kebbi,2023-07-17,0.39463243873979,-0.08916323731138547,1.1957831325301205,Stress_modere
Mayo_Kebbi,2023-08-11,0.35387109850020265,0.45154280747501085,0.3778443113772455,Stress_leger
Mayo_Kebbi,2023-08-26,0.16239669421487604,-0.028660220994475138,1.0590117312477783,Stress_modere
Mayo_Kebbi,2023-09-10,0.4956276445698166,-0.011926947446887812,1.024141833270464,Stress_modere
Mayo_Kebbi,2023-09-20,0.39501264907842426,0.21689785624211855,0.6435233160621762,Stress_leger
